x,y,value
10.258595,243.614052,0
10.258595,253.637535,0
10.258595,263.661034,0
10.258595,273.684532,0
10.258595,283.708031,0
10.258595,293.731514,0
10.258595,303.754997,0
10.258595,313.778496,0
10.258595,323.801994,0
10.258595,333.825493,0
10.258595,343.848976,0
10.258595,353.872459,0
10.258595,363.895958,0
10.258595,373.919457,0
10.258595,383.942955,0
10.258595,393.966438,0
10.258595,403.989922,0
10.258595,414.01342,0
10.258595,424.036919,0
10.258595,434.060417,0
10.258595,444.083901,0
10.258595,454.107384,0
10.258595,464.130882,0
10.258595,474.154381,0
10.258595,484.177879,0
10.258595,494.201378,0
10.258595,504.224876,0
10.258595,514.248344,0
10.258595,524.271812,0
10.258595,534.295311,0
10.258595,544.31881,0
10.258595,554.342308,0
10.258595,564.365807,0
10.258595,574.389305,0
10.258595,584.412804,0
10.258595,594.436302,0
10.258595,604.459801,0
10.258595,614.483269,0
10.258595,624.506737,0
10.258595,634.530235,0
10.258595,644.553734,0
10.258595,654.577232,0
10.258595,664.600731,0
10.258595,674.624229,0
10.258595,684.647728,0
10.258595,694.671227,0
10.258595,704.694725,0
10.258595,714.718193,0
10.258595,724.741661,0
10.258595,734.76516,0
10.258595,744.788658,0
10.258595,754.812157,0
10.258595,764.835655,0
10.258595,774.859154,0
10.258595,784.882652,0
10.258595,794.906151,0
10.258595,804.929649,0
10.258595,814.953117,0
10.258595,824.976585,0
10.258595,835.000084,0
10.258595,845.023583,0
10.258595,855.047081,0
10.258595,865.07058,0
10.258595,875.094078,0
10.258595,885.117577,0
10.258595,895.141075,0
10.258595,905.164574,0
10.258595,915.188042,0
10.258595,925.21151,0
10.258595,935.235008,0
10.258595,945.258507,0
10.258595,955.282005,0
10.258595,965.305504,0
10.258595,975.329002,0
10.258595,985.352501,0
10.258595,995.375969,0
10.258595,1005.399468,0
10.258595,1015.422966,0
10.258595,1025.446465,0
10.258595,1035.469963,0
10.258595,1045.493462,0
10.258595,1055.51696,0
10.258595,1065.540398,0
10.258595,1075.563896,0
10.258595,1085.587395,0
10.258595,1095.610893,0
10.258595,1105.634392,0
10.258595,1115.65789,0
10.258595,1125.681389,0
10.258595,1135.704887,0
10.258595,1145.728386,0
10.258595,1155.751823,0
10.258595,1165.775322,0
10.258595,1175.798821,0
10.258595,1185.822319,0
10.258595,1195.845818,0
10.258595,1205.869316,0
10.258595,1215.892815,0
10.258595,1225.916313,0
10.258595,1235.939812,0
10.258595,1245.96331,0
10.258595,1255.986809,0
10.258595,1266.010246,0
10.258595,1276.033745,0
10.258595,1286.057243,0
10.258595,1296.080742,0
10.258595,1306.10424,0
10.258595,1316.127739,0
10.258595,1326.151238,0
10.258595,1336.174736,0
10.258595,1346.198235,0
10.258595,1356.221672,0
10.258595,1366.245171,0
10.258595,1376.268669,0
10.258595,1386.292168,0
10.258595,1396.315666,0
10.258595,1406.339165,0
10.258595,1416.362663,0
10.258595,1426.386162,0
10.258595,1436.40966,0
10.258595,1446.433159,0
10.258595,1456.456657,0
10.258595,1466.480095,0
10.258595,1476.503593,0
10.258595,1486.527092,0
10.258595,1496.550591,0
10.258595,1506.574089,0
10.258595,1516.597588,0
10.258595,1526.621086,0
10.258595,1536.644585,0
10.258595,1546.668083,0
10.258595,1556.691521,0
10.258595,1566.715019,0
10.258595,1576.738518,0
10.258595,1586.762016,0
10.258595,1596.785515,0
10.258595,1606.809013,0
10.258595,1616.832512,0
10.258595,1626.85601,0
10.258595,1636.879509,0
10.258595,1646.903008,0
10.258595,1656.926506,0
10.258595,1666.949944,0
10.258595,1676.973442,0
10.258595,1686.996941,0
10.258595,1697.020439,0
10.258595,1707.043938,0
10.258595,1717.067436,0
10.258595,1727.090935,0
10.258595,1737.114433,0
10.258595,1747.137932,0
10.258595,1757.161369,0
10.258595,1767.184868,0
10.258595,1777.208366,0
10.258595,1787.231865,0
10.258595,1797.255364,0
10.258595,1807.278862,0
10.258595,1817.302361,0
10.258595,1827.325859,0
10.258595,1837.349358,0
10.258595,1847.372856,0
10.258595,1857.396355,0
20.289669,-27.020244,0
20.289669,-16.996751,0
20.289669,-6.973259,0
20.289669,3.050234,0
20.289669,13.073727,0
20.289669,23.097218,0
20.289669,33.120709,0
20.289669,43.144203,0
20.289669,53.167698,0
20.289669,63.191189,0
20.289669,73.21468,0
20.289669,83.238171,0
20.289669,93.261665,0
20.289669,103.285156,0
20.289669,113.308647,0
20.289669,123.332146,0
20.289669,133.355637,0
20.289669,143.379128,0
20.289669,153.402618,0
20.289669,163.426109,0
20.289669,173.449608,0
20.289669,183.473099,0
20.289669,193.49659,0
20.289669,203.520081,0
20.289669,213.543572,0
20.289669,223.56707,0
20.289669,233.590569,0
20.289669,243.614052,0
20.289669,253.637535,0
20.289669,263.661034,0
20.289669,273.684532,0
20.289669,283.708031,0
20.289669,293.731514,0
20.289669,303.754997,0
20.289669,313.778496,0
20.289669,323.801994,0
20.289669,333.825493,0
20.289669,343.848976,0
20.289669,353.872459,0
20.289669,363.895958,0
20.289669,373.919457,0
20.289669,383.942955,0
20.289669,393.966438,0
20.289669,403.989922,0
20.289669,414.01342,0
20.289669,424.036919,0
20.289669,434.060417,0
20.289669,444.083901,0
20.289669,454.107384,0
20.289669,464.130882,0
20.289669,474.154381,0
20.289669,484.177879,0
20.289669,494.201378,0
20.289669,504.224876,0
20.289669,514.248344,0
20.289669,524.271812,0
20.289669,534.295311,0
20.289669,544.31881,0
20.289669,554.342308,0
20.289669,564.365807,0
20.289669,574.389305,0
20.289669,584.412804,0
20.289669,594.436302,0
20.289669,604.459801,0
20.289669,614.483269,0
20.289669,624.506737,0
20.289669,634.530235,0
20.289669,644.553734,0
20.289669,654.577232,0
20.289669,664.600731,0
20.289669,674.624229,0
20.289669,684.647728,0
20.289669,694.671227,0
20.289669,704.694725,0
20.289669,714.718193,0
20.289669,724.741661,0
20.289669,734.76516,0
20.289669,744.788658,0
20.289669,754.812157,0
20.289669,764.835655,0
20.289669,774.859154,0
20.289669,784.882652,0
20.289669,794.906151,0
20.289669,804.929649,0
20.289669,814.953117,0
20.289669,824.976585,0
20.289669,835.000084,0
20.289669,845.023583,0
20.289669,855.047081,0
20.289669,865.07058,0
20.289669,875.094078,0
20.289669,885.117577,0
20.289669,895.141075,0
20.289669,905.164574,0
20.289669,915.188042,0
20.289669,925.21151,0
20.289669,935.235008,0
20.289669,945.258507,0
20.289669,955.282005,0
20.289669,965.305504,0
20.289669,975.329002,0
20.289669,985.352501,0
20.289669,995.375969,0
20.289669,1005.399468,0
20.289669,1015.422966,0
20.289669,1025.446465,0
20.289669,1035.469963,0
20.289669,1045.493462,0
20.289669,1055.51696,0
20.289669,1065.540398,0
20.289669,1075.563896,0
20.289669,1085.587395,0
20.289669,1095.610893,0
20.289669,1105.634392,0
20.289669,1115.65789,0
20.289669,1125.681389,0
20.289669,1135.704887,0
20.289669,1145.728386,0
20.289669,1155.751823,0
20.289669,1165.775322,0
20.289669,1175.798821,0
20.289669,1185.822319,0
20.289669,1195.845818,0
20.289669,1205.869316,0
20.289669,1215.892815,0
20.289669,1225.916313,0
20.289669,1235.939812,0
20.289669,1245.96331,0
20.289669,1255.986809,0
20.289669,1266.010246,0
20.289669,1276.033745,0
20.289669,1286.057243,0
20.289669,1296.080742,0
20.289669,1306.10424,0
20.289669,1316.127739,0
20.289669,1326.151238,0
20.289669,1336.174736,0
20.289669,1346.198235,0
20.289669,1356.221672,0
20.289669,1366.245171,0
20.289669,1376.268669,0
20.289669,1386.292168,0
20.289669,1396.315666,0
20.289669,1406.339165,0
20.289669,1416.362663,0
20.289669,1426.386162,0
20.289669,1436.40966,0
20.289669,1446.433159,0
20.289669,1456.456657,0
20.289669,1466.480095,0
20.289669,1476.503593,0
20.289669,1486.527092,0
20.289669,1496.550591,0
20.289669,1506.574089,0
20.289669,1516.597588,0
20.289669,1526.621086,0
20.289669,1536.644585,0
20.289669,1546.668083,0
20.289669,1556.691521,0
20.289669,1566.715019,0
20.289669,1576.738518,0
20.289669,1586.762016,0
20.289669,1596.785515,0
20.289669,1606.809013,0
20.289669,1616.832512,0
20.289669,1626.85601,0
20.289669,1636.879509,0
20.289669,1646.903008,0
20.289669,1656.926506,0
20.289669,1666.949944,0
20.289669,1676.973442,0
20.289669,1686.996941,0
20.289669,1697.020439,0
20.289669,1707.043938,0
20.289669,1717.067436,0
20.289669,1727.090935,0
20.289669,1737.114433,0
20.289669,1747.137932,0
20.289669,1757.161369,0
20.289669,1767.184868,0
20.289669,1777.208366,0
20.289669,1787.231865,0
20.289669,1797.255364,0
20.289669,1807.278862,0
20.289669,1817.302361,0
20.289669,1827.325859,0
20.289669,1837.349358,0
20.289669,1847.372856,0
20.289669,1857.396355,0
30.320744,-27.020244,0
30.320744,-16.996751,0
30.320744,-6.973259,0
30.320744,3.050234,0
30.320744,13.073727,0
30.320744,23.097218,0
30.320744,33.120709,0
30.320744,43.144203,0
30.320744,53.167698,0
30.320744,63.191189,0
30.320744,73.21468,0
30.320744,83.238171,0
30.320744,93.261665,0
30.320744,103.285156,0
30.320744,113.308647,0
30.320744,123.332146,0
30.320744,133.355637,0
30.320744,143.379128,0
30.320744,153.402618,0
30.320744,163.426109,0
30.320744,173.449608,0
30.320744,183.473099,0
30.320744,193.49659,0
30.320744,203.520081,0
30.320744,213.543572,0
30.320744,223.56707,0
30.320744,233.590569,0
30.320744,243.614052,0
30.320744,253.637535,0
30.320744,263.661034,0
30.320744,273.684532,0
30.320744,283.708031,0
30.320744,293.731514,0
30.320744,303.754997,0
30.320744,313.778496,0
30.320744,323.801994,0
30.320744,333.825493,0
30.320744,343.848976,0
30.320744,353.872459,0
30.320744,363.895958,0
30.320744,373.919457,0
30.320744,383.942955,0
30.320744,393.966438,0
30.320744,403.989922,0
30.320744,414.01342,0
30.320744,424.036919,0
30.320744,434.060417,0
30.320744,444.083901,0
30.320744,454.107384,0
30.320744,464.130882,0
30.320744,474.154381,0
30.320744,484.177879,0
30.320744,494.201378,0
30.320744,504.224876,0
30.320744,514.248344,0
30.320744,524.271812,0
30.320744,534.295311,0
30.320744,544.31881,0
30.320744,554.342308,0
30.320744,564.365807,0
30.320744,574.389305,0
30.320744,584.412804,0
30.320744,594.436302,0
30.320744,604.459801,0
30.320744,614.483269,0
30.320744,624.506737,0
30.320744,634.530235,0
30.320744,644.553734,0
30.320744,654.577232,0
30.320744,664.600731,0
30.320744,674.624229,0
30.320744,684.647728,0
30.320744,694.671227,0
30.320744,704.694725,0
30.320744,714.718193,0
30.320744,724.741661,0
30.320744,734.76516,0
30.320744,744.788658,0
30.320744,754.812157,0
30.320744,764.835655,0
30.320744,774.859154,0
30.320744,784.882652,0
30.320744,794.906151,0
30.320744,804.929649,0
30.320744,814.953117,0
30.320744,824.976585,0
30.320744,835.000084,0
30.320744,845.023583,0
30.320744,855.047081,0
30.320744,865.07058,0
30.320744,875.094078,0
30.320744,885.117577,0
30.320744,895.141075,0
30.320744,905.164574,0
30.320744,915.188042,0
30.320744,925.21151,0
30.320744,935.235008,0
30.320744,945.258507,0
30.320744,955.282005,0
30.320744,965.305504,0
30.320744,975.329002,0
30.320744,985.352501,0
30.320744,995.375969,0
30.320744,1005.399468,0
30.320744,1015.422966,0
30.320744,1025.446465,0
30.320744,1035.469963,0
30.320744,1045.493462,0
30.320744,1055.51696,0
30.320744,1065.540398,0
30.320744,1075.563896,0
30.320744,1085.587395,0
30.320744,1095.610893,0
30.320744,1105.634392,0
30.320744,1115.65789,0
30.320744,1125.681389,0
30.320744,1135.704887,0
30.320744,1145.728386,0
30.320744,1155.751823,0
30.320744,1165.775322,0
30.320744,1175.798821,0
30.320744,1185.822319,0
30.320744,1195.845818,0
30.320744,1205.869316,0
30.320744,1215.892815,0
30.320744,1225.916313,0
30.320744,1235.939812,0
30.320744,1245.96331,0
30.320744,1255.986809,0
30.320744,1266.010246,0
30.320744,1276.033745,0
30.320744,1286.057243,0
30.320744,1296.080742,0
30.320744,1306.10424,0
30.320744,1316.127739,0
30.320744,1326.151238,0
30.320744,1336.174736,0
30.320744,1346.198235,0
30.320744,1356.221672,0
30.320744,1366.245171,0
30.320744,1376.268669,0
30.320744,1386.292168,0
30.320744,1396.315666,0
30.320744,1406.339165,0
30.320744,1416.362663,0
30.320744,1426.386162,0
30.320744,1436.40966,0
30.320744,1446.433159,0
