x,y,value
23.536721,1658.512146,655.532019
23.536721,1668.530334,640.8597
23.536721,1678.548523,647.109837
23.536721,1688.566711,663.923058
23.536721,1698.5849,715.587925
23.536721,1708.603149,796.119218
23.536721,1718.621399,841.137902
23.536721,1728.639587,846.916151
23.536721,1738.657776,808.106314
23.536721,1748.675964,824.857986
23.536721,1758.694153,892.530343
23.536721,1768.712341,928.572032
23.536721,1778.73053,935.4809
23.536721,1788.748718,889.562943
23.536721,1798.766907,892.247812
23.536721,1808.785095,873.389832
23.536721,1818.803284,846.844762
23.536721,1828.821533,921.752242
23.536721,1838.839783,954.206965
23.536721,1848.857971,960.735182
23.536721,1858.87616,966.676584
23.536721,1868.894348,969.229681
23.536721,1878.912537,969.229681
23.536721,1888.930725,969.229681
33.590968,5.509334,973.84972
33.590968,15.527533,973.84972
33.590968,25.545732,973.159668
33.590968,35.563931,972.368536
33.590968,45.582129,970.383775
33.590968,55.600328,951.440339
33.590968,65.618526,921.388262
33.590968,75.636726,804.034195
33.590968,85.654926,551.096764
33.590968,95.673122,551.096764
33.590968,105.691322,551.096764
33.590968,115.709522,551.096764
33.590968,125.727718,592.822111
33.590968,135.745918,947.65535
33.590968,145.764122,972.773813
33.590968,155.782318,972.773813
33.590968,165.800514,974.237017
33.590968,175.818718,975.766759
33.590968,185.836914,975.766759
33.590968,195.85511,975.766759
33.590968,205.873314,975.766759
33.590968,215.89151,975.766759
33.590968,225.909706,975.766759
33.590968,235.92791,975.766759
33.590968,245.946106,975.766759
33.590968,255.96431,975.766759
33.590968,265.982513,975.766759
33.590968,276.000702,975.766759
33.590968,286.018906,975.766759
33.590968,296.037109,975.766759
33.590968,306.055298,975.766759
33.590968,316.073502,974.340181
33.590968,326.091705,974.475409
33.590968,336.109894,972.994226
33.590968,346.128098,971.407894
33.590968,356.146301,942.405007
33.590968,366.16449,892.114276
33.590968,376.182693,797.918713
33.590968,386.200897,701.500434
33.590968,396.219086,927.914432
33.590968,406.237289,956.233688
33.590968,416.255493,969.296219
33.590968,426.273682,969.296219
33.590968,436.291885,970.505763
33.590968,446.310089,970.505763
33.590968,456.328278,973.12498
33.590968,466.346481,975.766759
33.590968,476.364685,975.076707
33.590968,486.382874,974.420804
33.590968,496.401077,975.110855
33.590968,506.419281,975.766759
33.590968,516.437485,974.975627
33.590968,526.455688,974.285575
33.590968,536.473877,974.285575
33.590968,546.492065,974.441262
33.590968,556.510254,972.85493
33.590968,566.528473,972.063798
33.590968,576.546692,973.02444
33.590968,586.56488,973.714491
33.590968,596.583069,972.034468
33.590968,606.601257,970.383775
33.590968,616.619446,970.383775
33.590968,626.637665,969.293881
33.590968,636.655884,969.293881
33.590968,646.674072,970.318
33.590968,656.692261,967.231827
33.590968,666.710449,957.295431
33.590968,676.728638,950.230795
33.590968,686.746857,940.356194
33.590968,696.765076,924.272725
33.590968,706.783264,875.664518
33.590968,716.801453,825.82482
33.590968,726.819641,746.389863
33.590968,736.83783,592.67771
33.590968,746.856049,551.096764
33.590968,756.874268,552.763759
33.590968,766.892456,887.254294
33.590968,776.910645,958.376524
33.590968,786.928833,958.376524
33.590968,796.947021,963.844626
33.590968,806.96524,961.325121
33.590968,816.983459,958.583668
33.590968,827.001648,957.169648
33.590968,837.019836,959.515233
33.590968,847.038025,947.963153
33.590968,857.056244,941.334319
33.590968,867.074463,923.055541
33.590968,877.092651,898.518104
33.590968,887.11084,828.503599
33.590968,897.129028,828.437333
33.590968,907.147217,836.453225
33.590968,917.165436,918.540565
33.590968,927.183655,926.350301
33.590968,937.201843,910.276849
33.590968,947.220032,810.877562
33.590968,957.23822,606.740401
33.590968,967.256409,709.186112
33.590968,977.274628,790.793033
33.590968,987.292847,852.715538
33.590968,997.311035,872.341645
33.590968,1007.329224,902.903646
33.590968,1017.347412,893.845611
33.590968,1027.365631,881.514002
33.590968,1037.38385,861.654649
33.590968,1047.402039,862.188833
33.590968,1057.420227,781.318965
33.590968,1067.438416,827.233032
33.590968,1077.456604,920.568888
33.590968,1087.474792,948.953327
33.590968,1097.492981,954.457424
33.590968,1107.511169,957.096609
33.590968,1117.529358,909.387895
33.590968,1127.547607,557.268502
33.590968,1137.565857,752.31755
33.590968,1147.584045,838.075456
33.590968,1157.602234,784.213402
33.590968,1167.620422,553.389448
33.590968,1177.638611,822.708535
33.590968,1187.656799,905.263267
33.590968,1197.674988,897.240315
33.590968,1207.693176,933.027126
33.590968,1217.711365,926.798935
33.590968,1227.729553,933.034652
33.590968,1237.747742,944.928886
33.590968,1247.765991,942.789349
33.590968,1257.784241,939.93398
33.590968,1267.802429,938.542922
33.590968,1277.820618,945.074892
33.590968,1287.838806,934.888829
33.590968,1297.856995,914.844448
33.590968,1307.875183,826.966098
33.590968,1317.893372,551.096764
33.590968,1327.91156,749.233434
33.590968,1337.929749,887.887829
33.590968,1347.947937,887.92271
33.590968,1357.966187,870.671927
33.590968,1367.984436,852.44701
33.590968,1378.002625,952.318779
33.590968,1388.020813,957.822877
33.590968,1398.039001,964.705838
33.590968,1408.05719,961.357458
33.590968,1418.075378,711.320889
33.590968,1428.093567,699.20775
33.590968,1438.111755,778.236498
33.590968,1448.129944,964.278616
33.590968,1458.148132,966.585563
33.590968,1468.166321,712.784092
33.590968,1478.18457,699.20775
33.590968,1488.20282,773.35286
33.590968,1498.221008,964.992987
33.590968,1508.239197,966.554595
33.590968,1518.257385,966.018445
33.590968,1528.275574,966.674349
33.590968,1538.293762,965.713707
33.590968,1548.311951,967.073246
33.590968,1558.330139,961.344018
33.590968,1568.348328,951.922547
33.590968,1578.366516,930.455268
33.590968,1588.384705,625.107514
33.590968,1598.402954,568.607138
33.590968,1608.421204,654.252359
33.590968,1618.439392,743.277024
33.590968,1628.457581,583.526569
33.590968,1638.475769,551.096764
33.590968,1648.493958,551.096764
33.590968,1658.512146,551.096764
33.590968,1668.530334,551.096764
33.590968,1678.548523,551.096764
33.590968,1688.566711,551.096764
33.590968,1698.5849,650.730408
33.590968,1708.603149,791.68962
33.590968,1718.621399,853.355884
33.590968,1728.639587,670.143826
33.590968,1738.657776,565.806831
33.590968,1748.675964,769.384805
33.590968,1758.694153,877.164946
33.590968,1768.712341,934.944891
33.590968,1778.73053,925.922674
33.590968,1788.748718,551.096764
33.590968,1798.766907,634.244944
33.590968,1808.785095,571.970905
33.590968,1818.803284,635.339855
33.590968,1828.821533,704.114377
33.590968,1838.839783,690.830892
33.590968,1848.857971,960.504846
33.590968,1858.87616,966.676584
33.590968,1868.894348,969.229681
33.590968,1878.912537,969.229681
33.590968,1888.930725,969.026155
43.645216,5.509334,973.882505
43.645216,15.527533,973.226602
43.645216,25.545732,973.226602
43.645216,35.563931,970.659921
43.645216,45.582129,957.703185
43.645216,55.600328,907.173237
43.645216,65.618526,718.08671
43.645216,75.636726,0
43.645216,85.654926,0
43.645216,95.673122,0
43.645216,105.691322,0
43.645216,115.709522,0
43.645216,125.727718,725.539038
43.645216,135.745918,941.884159
43.645216,145.764122,969.718539
43.645216,155.782318,971.20776
43.645216,165.800514,972.737501
43.645216,175.818718,974.257212
43.645216,185.836914,975.766759
43.645216,195.85511,975.766759
43.645216,205.873314,975.766759
43.645216,215.89151,975.766759
43.645216,225.909706,975.766759
43.645216,235.92791,975.766759
43.645216,245.946106,975.766759
43.645216,255.96431,975.766759
43.645216,265.982513,975.766759
43.645216,276.000702,975.766759
43.645216,286.018906,975.766759
43.645216,296.037109,975.766759
43.645216,306.055298,975.766759
43.645216,316.073502,974.349937
43.645216,326.091705,972.435469
43.645216,336.109894,971.119728
43.645216,346.128098,903.25092
43.645216,356.146301,0
43.645216,366.16449,0
43.645216,376.182693,0
43.645216,386.200897,0
43.645216,396.219086,786.500503
43.645216,406.237289,875.468671
43.645216,416.255493,957.85072
43.645216,426.273682,967.766477
43.645216,436.291885,968.976021
43.645216,446.310089,968.976021
43.645216,456.328278,971.595238
43.645216,466.346481,975.766759
43.645216,476.364685,975.076707
43.645216,486.382874,974.420804
43.645216,496.401077,974.420804
43.645216,506.419281,975.110855
43.645216,516.437485,975.110855
43.645216,526.455688,974.975627
43.645216,536.473877,973.659885
43.645216,546.492065,974.451018
43.645216,556.510254,972.85493
43.645216,566.528473,972.85493
43.645216,576.546692,970.784776
43.645216,586.56488,971.745418
43.645216,596.583069,971.41135
43.645216,606.601257,970.450708
43.645216,616.619446,969.760656
43.645216,626.637665,969.631405
43.645216,636.655884,968.670763
43.645216,646.674072,964.844758
43.645216,656.692261,957.696432
43.645216,666.710449,949.607677
43.645216,676.728638,939.252303
43.645216,686.746857,908.291571
43.645216,696.765076,865.061063
43.645216,706.783264,796.861913
43.645216,716.801453,667.796902
43.645216,726.819641,0
43.645216,736.83783,0
43.645216,746.856049,419.294327
43.645216,756.874268,551.085279
43.645216,766.892456,721.921526
43.645216,776.910645,890.4648
43.645216,786.928833,947.530059
43.645216,796.947021,952.114544
43.645216,806.96524,958.858924
43.645216,816.983459,958.693357
43.645216,827.001648,958.693357
43.645216,837.019836,951.597063
43.645216,847.038025,947.123975
43.645216,857.056244,922.60563
43.645216,867.074463,899.305439
43.645216,877.092651,801.760577
43.645216,887.11084,570.11451
43.645216,897.129028,679.757652
43.645216,907.147217,773.604103
43.645216,917.165436,848.211426
43.645216,927.183655,854.052023
43.645216,937.201843,840.701234
43.645216,947.220032,0
43.645216,957.23822,0
43.645216,967.256409,0
43.645216,977.274628,464.191778
43.645216,987.292847,576.94259
43.645216,997.311035,692.899063
43.645216,1007.329224,784.117247
43.645216,1017.347412,812.813146
43.645216,1027.365631,695.623509
43.645216,1037.38385,0
43.645216,1047.402039,0
43.645216,1057.420227,449.128182
43.645216,1067.438416,679.862704
43.645216,1077.456604,849.359748
43.645216,1087.474792,920.810843
43.645216,1097.492981,944.946737
43.645216,1107.511169,942.995039
43.645216,1117.529358,890.151356
43.645216,1127.547607,0
43.645216,1137.565857,565.355012
43.645216,1147.584045,758.684133
43.645216,1157.602234,0
43.645216,1167.620422,311.343695
43.645216,1177.638611,645.63365
43.645216,1187.656799,815.494707
43.645216,1197.674988,786.640913
43.645216,1207.693176,844.283829
43.645216,1217.711365,913.51953
43.645216,1227.729553,910.544211
43.645216,1237.747742,906.902771
43.645216,1247.765991,873.225264
43.645216,1257.784241,870.906484
43.645216,1267.802429,931.278638
43.645216,1277.820618,930.595675
43.645216,1287.838806,923.576048
43.645216,1297.856995,856.76797
43.645216,1307.875183,0
43.645216,1317.893372,0
43.645216,1327.91156,551.474998
43.645216,1337.929749,795.372737
43.645216,1347.947937,686.368823
43.645216,1357.966187,589.276028
43.645216,1367.984436,853.03589
43.645216,1378.002625,924.02517
43.645216,1388.020813,941.045372
43.645216,1398.039001,961.361632
43.645216,1408.05719,943.511521
43.645216,1418.075378,0
43.645216,1428.093567,0
43.645216,1438.111755,908.983514
43.645216,1448.129944,956.109353
43.645216,1458.148132,959.370099
43.645216,1468.166321,816.623938
43.645216,1478.18457,0
43.645216,1488.20282,903.990353
43.645216,1498.221008,958.653267
43.645216,1508.239197,966.101679
43.645216,1518.257385,965.077776
43.645216,1528.275574,965.402973
