x,y,value
-22.286669,1204.474114,0
-22.286669,1209.594231,0
-22.286669,1214.714348,0
-22.286669,1219.834465,0
-22.286669,1224.954582,0
-22.286669,1230.074699,0
-22.286669,1235.194817,0
-22.286669,1240.314934,0
-22.286669,1245.435051,0
-22.286669,1250.555168,0
-22.286669,1255.675285,0
-22.286669,1260.795403,0
-22.286669,1265.915459,0
-22.286669,1271.035515,0
-22.286669,1276.155632,0
-22.286669,1281.275749,0
-22.286669,1286.395866,0
-22.286669,1291.515984,0
-22.286669,1296.636101,0
-22.286669,1301.756218,0
-22.286669,1306.876335,0
-22.286669,1311.996452,0
-22.286669,1317.11657,0
-22.286669,1322.236687,0
-22.286669,1327.356804,0
-22.286669,1332.47686,0
-22.286669,1337.596916,0
-22.286669,1342.717033,0
-22.286669,1347.837151,0
-22.286669,1352.957268,0
-22.286669,1358.077385,0
-22.286669,1363.197502,0
-22.286669,1368.317619,0
-22.286669,1373.437737,0
-22.286669,1378.557854,0
-22.286669,1383.677971,0
-22.286669,1388.798088,0
-22.286669,1393.918205,0
-22.286669,1399.038323,0
-22.286669,1404.158379,0
-22.286669,1409.278435,0
-22.286669,1414.398552,0
-22.286669,1419.518669,0
-22.286669,1424.638786,0
-22.286669,1429.758904,0
-22.286669,1434.879021,0
-22.286669,1439.999138,0
-22.286669,1445.119255,0
-22.286669,1450.239372,0
-22.286669,1455.359489,0
-22.286669,1460.479607,0
-22.286669,1465.599724,0
-22.286669,1470.719841,0
-22.286669,1475.839897,0
-22.286669,1480.959953,0
-22.286669,1486.080071,0
-22.286669,1491.200188,0
-22.286669,1496.320305,0
-22.286669,1501.440422,0
-22.286669,1506.560539,0
-22.286669,1511.680656,0
-22.286669,1516.800774,0
-22.286669,1521.920891,0
-22.286669,1527.041008,0
-22.286669,1532.161125,0
-22.286669,1537.281242,0
-22.286669,1542.401299,0
-22.286669,1547.521355,0
-22.286669,1552.641472,0
-22.286669,1557.761589,0
-22.286669,1562.881706,0
-22.286669,1568.001823,0
-22.286669,1573.121941,0
-22.286669,1578.242058,0
-22.286669,1583.362175,0
-22.286669,1588.482292,0
-22.286669,1593.602409,0
-22.286669,1598.722527,0
-22.286669,1603.842644,0
-22.286669,1608.962761,0
-22.286669,1614.082817,0
-22.286669,1619.202873,0
-22.286669,1624.32299,0
-22.286669,1629.443108,0
-22.286669,1634.563225,0
-22.286669,1639.683342,0
-22.286669,1644.803459,0
-22.286669,1649.923576,0
-22.286669,1655.043694,0
-22.286669,1660.163811,0
-22.286669,1665.283928,0
-22.286669,1670.404045,0
-22.286669,1675.524162,0
-22.286669,1680.64428,0
-22.286669,1685.764336,0
-22.286669,1690.884392,0
-22.286669,1696.004509,0
-22.286669,1701.124626,0
-22.286669,1706.244743,0
-22.286669,1711.364861,0
-22.286669,1716.484978,0
-22.286669,1721.605095,0
-22.286669,1726.725212,0
-22.286669,1731.845329,0
-22.286669,1736.965447,0
-22.286669,1742.085564,0
-22.286669,1747.205681,0
-22.286669,1752.325737,0
-22.286669,1757.445793,0
-22.286669,1762.56591,0
-22.286669,1767.686028,0
-22.286669,1772.806145,0
